CVE ID,Severity,Exploited,Patch Available,GitHub PoC?
CVE-2024-0705,HIGH,,False,❌
CVE-2024-0706,,,False,❌
CVE-2024-0707,,,False,❌
CVE-2024-0708,,,False,❌
CVE-2024-0709,HIGH,,False,❌
CVE-2024-0710,,,False,❌
CVE-2024-0711,,,False,❌
CVE-2024-0712,CRITICAL,,False,❌
CVE-2024-0713,,,False,❌
CVE-2024-0714,CRITICAL,,False,❌
CVE-2024-0715,CRITICAL,,False,❌
CVE-2024-0716,MEDIUM,,False,❌
CVE-2024-0717,MEDIUM,,False,❌
CVE-2024-0718,MEDIUM,,False,❌
CVE-2024-0719,,,False,❌
CVE-2024-0720,MEDIUM,,False,❌
CVE-2024-0721,MEDIUM,,False,❌
CVE-2024-0722,MEDIUM,,False,❌
CVE-2024-0723,HIGH,,False,❌
CVE-2024-0725,HIGH,,False,❌
CVE-2024-0726,MEDIUM,,False,❌
CVE-2024-0727,MEDIUM,,False,❌
CVE-2024-0728,CRITICAL,,False,❌
CVE-2024-0729,CRITICAL,,False,❌
CVE-2024-0730,CRITICAL,,False,❌
CVE-2024-0731,HIGH,,False,❌
CVE-2024-0732,HIGH,,False,❌
CVE-2024-0733,CRITICAL,,False,❌
CVE-2024-0734,CRITICAL,,False,❌
CVE-2024-0735,CRITICAL,,False,❌
CVE-2024-0736,HIGH,,False,❌
CVE-2024-0737,HIGH,,False,❌
CVE-2024-0738,CRITICAL,,False,❌
CVE-2024-0739,CRITICAL,,False,❌
CVE-2024-0740,CRITICAL,,False,❌
CVE-2024-0741,MEDIUM,,False,❌
CVE-2024-0742,MEDIUM,,False,❌
CVE-2024-0743,HIGH,,False,❌
CVE-2024-0744,HIGH,,False,❌
CVE-2024-0745,HIGH,,False,❌
CVE-2024-0746,MEDIUM,,False,❌
CVE-2024-0747,MEDIUM,,False,❌
CVE-2024-0748,MEDIUM,,False,❌
CVE-2024-0749,MEDIUM,,False,❌
CVE-2024-0750,HIGH,,False,❌
CVE-2024-0751,HIGH,,False,❌
CVE-2024-0752,MEDIUM,,False,❌
CVE-2024-0753,MEDIUM,,False,❌
CVE-2024-0754,MEDIUM,,False,❌
CVE-2024-0755,HIGH,,False,❌
CVE-2024-0756,MEDIUM,,False,❌
CVE-2024-0757,,,False,❌
CVE-2024-0758,MEDIUM,,False,❌
CVE-2024-0759,HIGH,,False,❌
CVE-2024-0760,,,False,❌
CVE-2024-0761,HIGH,,False,❌
CVE-2024-0762,,,False,❌
CVE-2024-0763,HIGH,,False,❌
CVE-2024-0765,MEDIUM,,False,❌
CVE-2024-0766,,,False,❌
CVE-2024-0767,,,False,❌
CVE-2024-0768,,,False,❌
CVE-2024-0769,CRITICAL,,False,❌
CVE-2024-0770,HIGH,,False,❌
CVE-2024-0771,MEDIUM,,False,❌
CVE-2024-0772,MEDIUM,,False,❌
CVE-2024-0773,MEDIUM,,False,❌
CVE-2024-0774,MEDIUM,,False,❌
CVE-2024-0775,HIGH,,False,❌
CVE-2024-0776,MEDIUM,,False,❌
CVE-2024-0778,CRITICAL,,False,❌
CVE-2024-0779,,,False,❌
CVE-2024-0780,HIGH,,False,❌
CVE-2024-0781,MEDIUM,,False,❌
CVE-2024-0782,MEDIUM,,False,❌
CVE-2024-0783,CRITICAL,,False,❌
CVE-2024-0784,CRITICAL,,False,❌
CVE-2024-0786,MEDIUM,,False,❌
CVE-2024-0787,MEDIUM,,False,❌
CVE-2024-0788,MEDIUM,,False,❌
CVE-2024-0789,,,False,❌
CVE-2024-0790,MEDIUM,,False,❌
CVE-2024-0791,MEDIUM,,False,❌
CVE-2024-0792,MEDIUM,,False,❌
CVE-2024-0793,HIGH,,False,❌
CVE-2024-0794,,,False,❌
CVE-2024-0795,HIGH,,False,❌
CVE-2024-0796,MEDIUM,,False,❌
CVE-2024-0797,MEDIUM,,False,❌
CVE-2024-0798,MEDIUM,,False,❌
CVE-2024-0799,,,False,❌
CVE-2024-0800,,,False,❌
CVE-2024-0801,,,False,❌
CVE-2024-0802,,,False,❌
CVE-2024-0803,,,False,❌
CVE-2024-0804,HIGH,,False,❌
CVE-2024-0805,MEDIUM,,False,❌
CVE-2024-0806,HIGH,,False,❌
CVE-2024-0807,HIGH,,False,❌
CVE-2024-0808,CRITICAL,,False,❌
CVE-2024-0809,MEDIUM,,False,❌
CVE-2024-0810,MEDIUM,,False,❌
CVE-2024-0811,MEDIUM,,False,❌
CVE-2024-0812,HIGH,,False,❌
CVE-2024-0813,HIGH,,False,❌
CVE-2024-0814,MEDIUM,,False,❌
CVE-2024-0815,HIGH,,False,❌
CVE-2024-0816,,,False,❌
CVE-2024-0817,HIGH,,False,❌
CVE-2024-0818,CRITICAL,,False,❌
CVE-2024-0819,HIGH,,False,❌
CVE-2024-0820,MEDIUM,,False,❌
CVE-2024-0821,MEDIUM,,False,❌
CVE-2024-0822,HIGH,,False,❌
CVE-2024-0823,MEDIUM,,False,❌
CVE-2024-0824,MEDIUM,,False,❌
CVE-2024-0825,HIGH,,False,❌
CVE-2024-0826,MEDIUM,,False,❌
CVE-2024-0827,MEDIUM,,False,❌
CVE-2024-0828,MEDIUM,,False,❌
CVE-2024-0829,,,False,❌
CVE-2024-0830,MEDIUM,,False,❌
CVE-2024-0831,MEDIUM,,False,❌
CVE-2024-0832,HIGH,,False,❌
CVE-2024-0833,HIGH,,False,❌
CVE-2024-0834,MEDIUM,,False,❌
CVE-2024-0835,MEDIUM,,False,❌
CVE-2024-0836,MEDIUM,,False,❌
CVE-2024-0837,MEDIUM,,False,❌
CVE-2024-0838,MEDIUM,,False,❌
CVE-2024-0839,,,False,❌
CVE-2024-0840,,,False,❌
CVE-2024-0841,HIGH,,False,❌
CVE-2024-0842,HIGH,,False,❌
CVE-2024-0844,HIGH,,False,❌
CVE-2024-0845,MEDIUM,,False,❌
CVE-2024-0847,,,False,❌
CVE-2024-0848,,,False,❌
CVE-2024-0849,MEDIUM,,False,❌
CVE-2024-0851,,,False,❌
CVE-2024-0853,MEDIUM,,False,❌
CVE-2024-0854,MEDIUM,,False,❌
CVE-2024-0855,,,False,❌
CVE-2024-0856,,,False,❌
CVE-2024-0857,,,False,❌
CVE-2024-0858,,,False,❌
CVE-2024-0859,MEDIUM,,False,❌
CVE-2024-0860,HIGH,,False,❌
CVE-2024-0861,MEDIUM,,False,❌
CVE-2024-0862,,,False,❌
CVE-2024-0864,,,False,❌
CVE-2024-0865,HIGH,,False,❌
CVE-2024-0866,,,False,❌
CVE-2024-0867,,,False,❌
CVE-2024-0868,,,False,❌
CVE-2024-0869,MEDIUM,,False,❌
CVE-2024-0870,,,False,❌
CVE-2024-0871,,,False,❌
CVE-2024-0872,,,False,❌
CVE-2024-0873,,,False,❌
CVE-2024-0874,,,False,❌
CVE-2024-0875,MEDIUM,,False,❌
CVE-2024-0879,MEDIUM,,False,❌
CVE-2024-0880,HIGH,,False,❌
CVE-2024-0881,,,False,❌
CVE-2024-0882,HIGH,,False,❌
CVE-2024-0883,CRITICAL,,False,❌
CVE-2024-0884,CRITICAL,,False,❌
CVE-2024-0885,HIGH,,False,❌
CVE-2024-0886,MEDIUM,,False,❌
CVE-2024-0887,HIGH,,False,❌
CVE-2024-0888,HIGH,,False,❌
CVE-2024-0889,HIGH,,False,❌
CVE-2024-0890,CRITICAL,,False,❌
CVE-2024-0891,MEDIUM,,False,❌
CVE-2024-0892,,,False,❌
CVE-2024-0893,MEDIUM,,False,❌
CVE-2024-0895,MEDIUM,,False,❌
CVE-2024-0896,MEDIUM,,False,❌
CVE-2024-0897,MEDIUM,,False,❌
CVE-2024-0898,MEDIUM,,False,❌
CVE-2024-0899,,,False,❌
CVE-2024-0900,,,False,❌
CVE-2024-0901,,,False,❌
CVE-2024-0902,MEDIUM,,False,❌
CVE-2024-0903,MEDIUM,,False,❌
CVE-2024-0904,,,False,❌
CVE-2024-0905,,,False,❌
CVE-2024-0906,,,False,❌
CVE-2024-0907,MEDIUM,,False,❌
CVE-2024-0908,,,False,❌
CVE-2024-0909,HIGH,,False,❌
CVE-2024-0910,,,False,❌
CVE-2024-0911,MEDIUM,,False,❌
CVE-2024-0912,MEDIUM,,False,❌
CVE-2024-0913,,,False,❌
CVE-2024-0914,MEDIUM,,False,❌
CVE-2024-0916,,,False,❌
CVE-2024-0917,CRITICAL,,False,❌
CVE-2024-0918,HIGH,,False,❌
CVE-2024-0919,HIGH,,False,❌
CVE-2024-0920,HIGH,,False,❌
CVE-2024-0921,CRITICAL,,False,❌
CVE-2024-0922,CRITICAL,,False,❌
CVE-2024-0923,CRITICAL,,False,❌
CVE-2024-0924,CRITICAL,,False,❌
CVE-2024-0925,CRITICAL,,False,❌
CVE-2024-0926,CRITICAL,,False,❌
CVE-2024-0927,CRITICAL,,False,❌
CVE-2024-0928,CRITICAL,,False,❌
CVE-2024-0929,CRITICAL,,False,❌
CVE-2024-0930,CRITICAL,,False,❌
CVE-2024-0931,CRITICAL,,False,❌
CVE-2024-0932,CRITICAL,,False,❌
CVE-2024-0933,CRITICAL,,False,❌
CVE-2024-0935,HIGH,,False,❌
CVE-2024-0936,HIGH,,False,❌
CVE-2024-0937,CRITICAL,,False,❌
CVE-2024-0938,CRITICAL,,False,❌
CVE-2024-0939,CRITICAL,,False,❌
CVE-2024-0941,CRITICAL,,False,❌
CVE-2024-0942,MEDIUM,,False,❌
CVE-2024-0943,MEDIUM,,False,❌
CVE-2024-0944,MEDIUM,,False,❌
CVE-2024-0945,CRITICAL,,False,❌
CVE-2024-0946,CRITICAL,,False,❌
CVE-2024-0947,,,False,❌
CVE-2024-0948,MEDIUM,,False,❌
CVE-2024-0949,,,False,❌
CVE-2024-0951,MEDIUM,,False,❌
CVE-2024-0952,,,False,❌
CVE-2024-0953,MEDIUM,,False,❌
CVE-2024-0954,MEDIUM,,False,❌
CVE-2024-0955,MEDIUM,,False,❌
CVE-2024-0956,,,False,❌
CVE-2024-0957,,,False,❌
CVE-2024-0958,MEDIUM,,False,❌
CVE-2024-0959,CRITICAL,,False,❌
CVE-2024-0960,CRITICAL,,False,❌
CVE-2024-0961,MEDIUM,,False,❌
CVE-2024-0962,HIGH,,False,❌
CVE-2024-0963,MEDIUM,,False,❌
CVE-2024-0964,CRITICAL,,False,❌
CVE-2024-0965,MEDIUM,,False,❌
CVE-2024-0966,MEDIUM,,False,❌
CVE-2024-0967,,,False,❌
CVE-2024-0968,,,False,❌
CVE-2024-0969,MEDIUM,,False,❌
CVE-2024-0971,MEDIUM,,False,❌
CVE-2024-0972,,,False,❌
CVE-2024-0973,,,False,❌
CVE-2024-0974,,,False,❌
CVE-2024-0975,,,False,❌
CVE-2024-0976,,,False,❌
CVE-2024-0977,MEDIUM,,False,❌
CVE-2024-0978,,,False,❌
CVE-2024-0979,,,False,❌
CVE-2024-0980,,,False,❌
CVE-2024-0981,,,False,❌
CVE-2024-0983,,,False,❌
CVE-2024-0984,,,False,❌
CVE-2024-0985,HIGH,,False,❌
CVE-2024-0986,CRITICAL,,False,❌
CVE-2024-0987,CRITICAL,,False,❌
CVE-2024-0988,CRITICAL,,False,❌
CVE-2024-0989,CRITICAL,,False,❌
CVE-2024-0990,CRITICAL,,False,❌
CVE-2024-0991,CRITICAL,,False,❌
CVE-2024-0992,CRITICAL,,False,❌
CVE-2024-0993,CRITICAL,,False,❌
CVE-2024-0994,CRITICAL,,False,❌
CVE-2024-0995,CRITICAL,,False,❌
CVE-2024-0996,CRITICAL,,False,❌
CVE-2024-0997,HIGH,,False,❌
CVE-2024-0998,HIGH,,False,❌
CVE-2024-0999,HIGH,,False,❌
CVE-2024-1000,HIGH,,False,❌
CVE-2024-10000,MEDIUM,,False,❌
CVE-2024-10001,,,False,❌
CVE-2024-10002,,,False,❌
CVE-2024-10003,MEDIUM,,False,❌
CVE-2024-10004,,,False,❌
CVE-2024-10005,MEDIUM,,False,❌
CVE-2024-10006,MEDIUM,,False,❌
CVE-2024-10007,,,False,❌
CVE-2024-10008,,,False,❌
CVE-2024-1001,CRITICAL,,False,❌
CVE-2024-10010,,,False,❌
CVE-2024-10011,HIGH,,False,❌
CVE-2024-10012,HIGH,,False,❌
CVE-2024-10013,HIGH,,False,❌
CVE-2024-10014,MEDIUM,,False,❌
CVE-2024-10015,MEDIUM,,False,❌
CVE-2024-10016,MEDIUM,,False,❌
CVE-2024-10017,MEDIUM,,False,❌
CVE-2024-10018,,,False,❌
CVE-2024-10019,,,False,❌
CVE-2024-1002,HIGH,,False,❌
CVE-2024-10020,HIGH,,False,❌
CVE-2024-10021,CRITICAL,,False,❌
CVE-2024-10022,CRITICAL,,False,❌
CVE-2024-10023,HIGH,,False,❌
CVE-2024-10024,HIGH,,False,❌
CVE-2024-10025,,,False,❌
CVE-2024-10026,,,False,❌
CVE-2024-10027,,,False,❌
CVE-2024-10028,,,False,❌
CVE-2024-1003,HIGH,,False,❌
CVE-2024-10033,MEDIUM,,False,❌
CVE-2024-10034,MEDIUM,,False,❌
CVE-2024-10035,CRITICAL,,False,❌
CVE-2024-10037,,,False,❌
CVE-2024-10038,MEDIUM,,False,❌
CVE-2024-1004,HIGH,,False,❌
CVE-2024-10040,MEDIUM,,False,❌
CVE-2024-10041,,,False,❌
CVE-2024-10042,,,False,❌
CVE-2024-10043,,,False,❌
CVE-2024-10044,,,False,❌
CVE-2024-10045,MEDIUM,,False,❌
CVE-2024-10046,MEDIUM,,False,❌
CVE-2024-10047,,,False,❌
CVE-2024-10048,MEDIUM,,False,❌
CVE-2024-10049,MEDIUM,,False,❌
CVE-2024-1005,HIGH,,False,❌
CVE-2024-10050,MEDIUM,,False,❌
CVE-2024-10051,,,False,❌
CVE-2024-10055,MEDIUM,,False,❌
CVE-2024-10056,MEDIUM,,False,❌
CVE-2024-10057,MEDIUM,,False,❌
CVE-2024-1006,MEDIUM,,False,❌
CVE-2024-10068,,,False,❌
CVE-2024-10069,HIGH,,False,❌
CVE-2024-1007,HIGH,,False,❌
CVE-2024-10070,HIGH,,False,❌
CVE-2024-10071,HIGH,,False,❌
CVE-2024-10072,HIGH,,False,❌
CVE-2024-10073,HIGH,,False,❌
CVE-2024-10074,HIGH,,False,❌
CVE-2024-10078,MEDIUM,,False,❌
CVE-2024-10079,,,False,❌
CVE-2024-1008,HIGH,,False,❌
CVE-2024-10080,MEDIUM,,False,❌
CVE-2024-10081,,,False,❌
CVE-2024-10082,,,False,❌
CVE-2024-10083,,,False,❌
CVE-2024-10084,MEDIUM,,False,❌
CVE-2024-10086,MEDIUM,,False,❌
CVE-2024-10087,,,False,❌
CVE-2024-10088,,,False,❌
CVE-2024-10089,,,False,❌
CVE-2024-1009,CRITICAL,,False,❌
CVE-2024-10090,,,False,❌
CVE-2024-10091,MEDIUM,,False,❌
CVE-2024-10092,MEDIUM,,False,❌
CVE-2024-10093,HIGH,,False,❌
CVE-2024-10094,CRITICAL,,False,❌
CVE-2024-10095,CRITICAL,,False,❌
CVE-2024-10096,,,False,❌
CVE-2024-10097,HIGH,,False,❌
CVE-2024-10099,MEDIUM,,False,❌
CVE-2024-1010,MEDIUM,,False,❌
CVE-2024-10100,,,False,❌
CVE-2024-10101,,,False,❌
CVE-2024-10102,,,False,❌
CVE-2024-10103,,,False,❌
CVE-2024-10104,,,False,❌
CVE-2024-10105,,,False,❌
CVE-2024-10106,,,False,❌
CVE-2024-10108,HIGH,,False,❌
CVE-2024-10109,,,False,❌
CVE-2024-1011,HIGH,,False,❌
CVE-2024-10110,,,False,❌
CVE-2024-10111,HIGH,,False,❌
CVE-2024-10112,MEDIUM,,False,❌
CVE-2024-10113,MEDIUM,,False,❌
CVE-2024-10114,,,False,❌
CVE-2024-10115,,,False,❌
CVE-2024-10116,MEDIUM,,False,❌
CVE-2024-10117,MEDIUM,,False,❌
CVE-2024-10118,,,False,❌
CVE-2024-10119,CRITICAL,,False,❌
CVE-2024-1012,CRITICAL,,False,❌
CVE-2024-10120,CRITICAL,,False,❌
CVE-2024-10121,CRITICAL,,False,❌
CVE-2024-10122,MEDIUM,,False,❌
CVE-2024-10123,HIGH,,False,❌
CVE-2024-10124,CRITICAL,,False,❌
CVE-2024-10125,,,False,❌
CVE-2024-10126,,,False,❌
CVE-2024-10127,,,False,❌
CVE-2024-10128,MEDIUM,,False,❌
CVE-2024-10129,MEDIUM,,False,❌
CVE-2024-1013,HIGH,,False,❌
CVE-2024-10130,HIGH,,False,❌
CVE-2024-10131,HIGH,,False,❌
CVE-2024-10133,HIGH,,False,❌
CVE-2024-10134,HIGH,,False,❌
CVE-2024-10135,HIGH,,False,❌
CVE-2024-10136,CRITICAL,,False,❌
CVE-2024-10137,CRITICAL,,False,❌
CVE-2024-10138,CRITICAL,,False,❌
CVE-2024-10139,CRITICAL,,False,❌
CVE-2024-1014,HIGH,,False,❌
CVE-2024-10140,CRITICAL,,False,❌
CVE-2024-10141,HIGH,,False,❌
CVE-2024-10142,MEDIUM,,False,❌
CVE-2024-10146,,,False,❌
CVE-2024-10147,,,False,❌
CVE-2024-10148,MEDIUM,,False,❌
CVE-2024-1015,CRITICAL,,False,❌
CVE-2024-10150,MEDIUM,,False,❌
CVE-2024-10151,,,False,❌
CVE-2024-10152,,,False,❌
CVE-2024-10153,CRITICAL,,False,❌
CVE-2024-10154,CRITICAL,,False,❌
CVE-2024-10155,MEDIUM,,False,❌
CVE-2024-10156,CRITICAL,,False,❌
CVE-2024-10157,CRITICAL,,False,❌
CVE-2024-10158,HIGH,,False,❌
CVE-2024-10159,HIGH,,False,❌
CVE-2024-1016,HIGH,,False,❌
CVE-2024-10160,HIGH,,False,❌
CVE-2024-10161,HIGH,,False,❌
CVE-2024-10162,HIGH,,False,❌
CVE-2024-10163,CRITICAL,,False,❌
CVE-2024-10164,MEDIUM,,False,❌
CVE-2024-10165,CRITICAL,,False,❌
CVE-2024-10166,CRITICAL,,False,❌
CVE-2024-10167,CRITICAL,,False,❌
CVE-2024-10168,MEDIUM,,False,❌
CVE-2024-10169,HIGH,,False,❌
CVE-2024-1017,HIGH,,False,❌
CVE-2024-10170,CRITICAL,,False,❌
CVE-2024-10171,MEDIUM,,False,❌
CVE-2024-10172,MEDIUM,,False,❌
CVE-2024-10173,HIGH,,False,❌
CVE-2024-10174,,,False,❌
CVE-2024-10175,MEDIUM,,False,❌
CVE-2024-10176,,,False,❌
CVE-2024-10177,MEDIUM,,False,❌
CVE-2024-10178,MEDIUM,,False,❌
CVE-2024-10179,MEDIUM,,False,❌
CVE-2024-1018,MEDIUM,,False,❌
CVE-2024-10180,MEDIUM,,False,❌
CVE-2024-10181,MEDIUM,,False,❌
CVE-2024-10182,MEDIUM,,False,❌
CVE-2024-10183,,,False,❌
CVE-2024-10184,MEDIUM,,False,❌
CVE-2024-10185,MEDIUM,,False,❌
CVE-2024-10186,MEDIUM,,False,❌
CVE-2024-10187,MEDIUM,,False,❌
CVE-2024-10188,,,False,❌
CVE-2024-10189,MEDIUM,,False,❌
CVE-2024-1019,HIGH,,False,❌
CVE-2024-10190,,,False,❌
CVE-2024-10191,MEDIUM,,False,❌
CVE-2024-10192,MEDIUM,,False,❌
CVE-2024-10193,HIGH,,False,❌
CVE-2024-10194,HIGH,,False,❌
CVE-2024-10195,CRITICAL,,False,❌
CVE-2024-10196,CRITICAL,,False,❌
CVE-2024-10197,MEDIUM,,False,❌
CVE-2024-10198,MEDIUM,,False,❌
CVE-2024-10199,MEDIUM,,False,❌
CVE-2024-1020,MEDIUM,,False,❌
CVE-2024-10200,,,False,❌
CVE-2024-10201,,,False,❌
CVE-2024-10202,,,False,❌
CVE-2024-10203,,,False,❌
CVE-2024-10204,,,False,❌
CVE-2024-10205,,,False,❌
CVE-2024-10206,,,False,❌
CVE-2024-10207,,,False,❌
CVE-2024-10208,,,False,❌
CVE-2024-10209,,,False,❌
CVE-2024-1021,CRITICAL,,False,❌
CVE-2024-10210,,,False,❌
CVE-2024-10214,LOW,,False,❌
CVE-2024-10215,CRITICAL,,False,❌
CVE-2024-10216,MEDIUM,,False,❌
CVE-2024-10217,,,False,❌
CVE-2024-10218,,,False,❌
CVE-2024-1022,MEDIUM,,False,❌
CVE-2024-10220,,,False,❌
CVE-2024-10222,MEDIUM,,False,❌
CVE-2024-10223,MEDIUM,,False,❌
CVE-2024-10224,,,False,❌
CVE-2024-10225,,,False,❌
CVE-2024-10226,MEDIUM,,False,❌
CVE-2024-10227,,,False,❌
CVE-2024-10228,LOW,,False,❌
CVE-2024-10229,HIGH,,False,❌
CVE-2024-1023,,,False,❌
CVE-2024-10230,HIGH,,False,❌
CVE-2024-10231,HIGH,,False,❌
CVE-2024-10232,MEDIUM,,False,❌
CVE-2024-10233,,,False,❌
CVE-2024-10234,HIGH,,False,❌
CVE-2024-10237,,,False,❌
CVE-2024-10238,,,False,❌
CVE-2024-10239,,,False,❌
CVE-2024-1024,MEDIUM,,False,❌
CVE-2024-10240,MEDIUM,,False,❌
CVE-2024-10241,,,False,❌
CVE-2024-10244,CRITICAL,,False,❌
CVE-2024-10245,,,False,❌
CVE-2024-10247,,,False,❌
CVE-2024-10249,,,False,❌
CVE-2024-10250,MEDIUM,,False,❌
CVE-2024-10251,HIGH,,False,❌
CVE-2024-10252,,,False,❌
CVE-2024-10253,MEDIUM,,False,❌
CVE-2024-10254,MEDIUM,,False,❌
CVE-2024-10256,,,False,❌
CVE-2024-1026,MEDIUM,,False,❌
CVE-2024-10260,MEDIUM,,False,❌
CVE-2024-10261,,,False,❌
CVE-2024-10262,MEDIUM,,False,❌
CVE-2024-10263,,,False,❌
CVE-2024-10264,,,False,❌
CVE-2024-10265,MEDIUM,,False,❌
CVE-2024-10266,MEDIUM,,False,❌
CVE-2024-10267,,,False,❌
CVE-2024-10268,MEDIUM,,False,❌
CVE-2024-10269,MEDIUM,,False,❌
CVE-2024-1027,CRITICAL,,False,❌
CVE-2024-10270,,,False,❌
CVE-2024-10272,,,False,❌
CVE-2024-10273,,,False,❌
CVE-2024-10274,,,False,❌
CVE-2024-10275,,,False,❌
CVE-2024-10276,MEDIUM,,False,❌
CVE-2024-10277,CRITICAL,,False,❌
CVE-2024-10278,CRITICAL,,False,❌
CVE-2024-10279,CRITICAL,,False,❌
CVE-2024-1028,MEDIUM,,False,❌
CVE-2024-10280,HIGH,,False,❌
CVE-2024-10281,HIGH,,False,❌
CVE-2024-10282,HIGH,,False,❌
CVE-2024-10283,HIGH,,False,❌
CVE-2024-10284,CRITICAL,,False,❌
CVE-2024-10285,HIGH,,False,❌
CVE-2024-10286,MEDIUM,,False,❌
CVE-2024-10287,MEDIUM,,False,❌
CVE-2024-10288,MEDIUM,,False,❌
CVE-2024-10289,MEDIUM,,False,❌
CVE-2024-1029,MEDIUM,,False,❌
CVE-2024-10290,HIGH,,False,❌
CVE-2024-10291,CRITICAL,,False,❌
CVE-2024-10292,CRITICAL,,False,❌
CVE-2024-10293,CRITICAL,,False,❌
CVE-2024-10294,HIGH,,False,❌
CVE-2024-10295,,,False,❌
CVE-2024-10296,HIGH,,False,❌
CVE-2024-10297,HIGH,,False,❌
CVE-2024-10298,HIGH,,False,❌
CVE-2024-10299,HIGH,,False,❌
CVE-2024-1030,MEDIUM,,False,❌
CVE-2024-10300,HIGH,,False,❌
CVE-2024-10301,HIGH,,False,❌
CVE-2024-10305,,,False,❌
CVE-2024-10306,,,False,❌
CVE-2024-10307,,,False,❌
CVE-2024-10308,MEDIUM,,False,❌
CVE-2024-10309,,,False,❌
CVE-2024-1031,MEDIUM,,False,❌
CVE-2024-10310,MEDIUM,,False,❌
CVE-2024-10311,HIGH,,False,❌
CVE-2024-10312,MEDIUM,,False,❌
CVE-2024-10313,,,False,❌
CVE-2024-10314,,,False,❌
CVE-2024-10315,,,False,❌
CVE-2024-10316,MEDIUM,,False,❌
CVE-2024-10318,MEDIUM,,False,❌
CVE-2024-10319,MEDIUM,,False,❌
CVE-2024-1032,CRITICAL,,False,❌
CVE-2024-10320,MEDIUM,,False,❌
CVE-2024-10321,MEDIUM,,False,❌
CVE-2024-10322,MEDIUM,,False,❌
CVE-2024-10323,MEDIUM,,False,❌
CVE-2024-10324,MEDIUM,,False,❌
CVE-2024-10325,MEDIUM,,False,❌
CVE-2024-10326,MEDIUM,,False,❌
CVE-2024-10327,,,False,❌
CVE-2024-10329,MEDIUM,,False,❌
CVE-2024-1033,HIGH,,False,❌
CVE-2024-10330,,,False,❌
CVE-2024-10331,HIGH,,False,❌
CVE-2024-10332,,,False,❌
CVE-2024-10334,,,False,❌
CVE-2024-10335,CRITICAL,,False,❌
CVE-2024-10336,CRITICAL,,False,❌
CVE-2024-10337,HIGH,,False,❌
CVE-2024-10338,HIGH,,False,❌
CVE-2024-10339,,,False,❌
CVE-2024-1034,CRITICAL,,False,❌
CVE-2024-10340,MEDIUM,,False,❌
CVE-2024-10341,MEDIUM,,False,❌
CVE-2024-10342,MEDIUM,,False,❌
CVE-2024-10343,MEDIUM,,False,❌
CVE-2024-10344,,,False,❌
CVE-2024-10345,,,False,❌
CVE-2024-10347,,,False,❌
CVE-2024-10348,MEDIUM,,False,❌
CVE-2024-10349,CRITICAL,,False,❌
CVE-2024-1035,CRITICAL,,False,❌
CVE-2024-10350,CRITICAL,,False,❌
CVE-2024-10351,HIGH,,False,❌
CVE-2024-10352,MEDIUM,,False,❌
CVE-2024-10353,HIGH,,False,❌
CVE-2024-10354,MEDIUM,,False,❌
CVE-2024-10355,MEDIUM,,False,❌
CVE-2024-10356,MEDIUM,,False,❌
CVE-2024-10357,MEDIUM,,False,❌
CVE-2024-10359,,,False,❌
CVE-2024-1036,CRITICAL,,False,❌
CVE-2024-10360,MEDIUM,,False,❌
CVE-2024-10361,,,False,❌
CVE-2024-10363,,,False,❌
CVE-2024-10365,MEDIUM,,False,❌
CVE-2024-10366,,,False,❌
CVE-2024-10367,MEDIUM,,False,❌
CVE-2024-10368,CRITICAL,,False,❌
CVE-2024-10369,CRITICAL,,False,❌
CVE-2024-1037,MEDIUM,,False,❌
CVE-2024-10370,CRITICAL,,False,❌
CVE-2024-10371,CRITICAL,,False,❌
CVE-2024-10372,LOW,,False,❌
CVE-2024-10374,MEDIUM,,False,❌
CVE-2024-10376,CRITICAL,,False,❌
CVE-2024-10377,CRITICAL,,False,❌
CVE-2024-10378,CRITICAL,,False,❌
CVE-2024-10379,HIGH,,False,❌
CVE-2024-1038,MEDIUM,,False,❌
CVE-2024-10380,HIGH,,False,❌
CVE-2024-10381,CRITICAL,,False,❌
CVE-2024-10382,,,False,❌
CVE-2024-10383,,,False,❌
CVE-2024-10385,,,False,❌
CVE-2024-10386,CRITICAL,,False,❌
CVE-2024-10387,HIGH,,False,❌
CVE-2024-10388,MEDIUM,,False,❌
CVE-2024-10389,,,False,❌
CVE-2024-1039,CRITICAL,,False,❌
CVE-2024-10390,MEDIUM,,False,❌
CVE-2024-10392,,,False,❌
CVE-2024-10393,,,False,❌
CVE-2024-10394,,,False,❌
CVE-2024-10395,,,False,❌
CVE-2024-10396,,,False,❌
CVE-2024-10397,,,False,❌
CVE-2024-10399,MEDIUM,,False,❌
CVE-2024-1040,MEDIUM,,False,❌
CVE-2024-10400,,,False,❌
CVE-2024-10401,,,False,❌
CVE-2024-10402,HIGH,,False,❌
CVE-2024-10403,HIGH,,False,❌
CVE-2024-10404,,,False,❌
CVE-2024-10405,,,False,❌
CVE-2024-10406,HIGH,,False,❌
CVE-2024-10407,HIGH,,False,❌
CVE-2024-10408,HIGH,,False,❌
CVE-2024-10409,HIGH,,False,❌
CVE-2024-1041,MEDIUM,,False,❌
CVE-2024-10410,HIGH,,False,❌
CVE-2024-10411,HIGH,,False,❌
CVE-2024-10412,MEDIUM,,False,❌
CVE-2024-10413,CRITICAL,,False,❌
CVE-2024-10414,MEDIUM,,False,❌
